Tabelle: 12411-0017
Bevölkerung: Kreise, Stichtag, Altersgruppen;;;;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Altersgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;unter 3 Jahre;;3 bis unter 6 Jahre;;6 bis unter 10 Jahre;;10 bis unter 15 Jahre;;15 bis unter 18 Jahre;;18 bis unter 20 Jahre;;20 bis unter 25 Jahre;;25 bis unter 30 Jahre;;30 bis unter 35 Jahre;;35 bis unter 40 Jahre;;40 bis unter 45 Jahre;;45 bis unter 50 Jahre;;50 bis unter 55 Jahre;;55 bis unter 60 Jahre;;60 bis unter 65 Jahre;;65 bis unter 75 Jahre;;75 Jahre und mehr;;Insgesamt;
;04012;Bremerhaven, kreisfreie Stadt;3498;e;3700;e;4996;e;5761;e;3640;e;2512;e;7424;e;7817;e;7704;e;7626;e;7114;e;6684;e;7305;e;8541;e;8391;e;13344;e;12266;e;118323;e
;05111;Düsseldorf, kreisfreie Stadt;16511;e;16250;e;22539;e;26792;e;15865;e;10501;e;32939;e;47572;e;52838;e;47892;e;43161;e;38928;e;41715;e;46323;e;39504;e;56698;e;60291;e;616319;e
;05112;Duisburg, kreisfreie Stadt;14881;e;15548;e;20921;e;24473;e;14930;e;10241;e;28581;e;32938;e;35603;e;33291;e;31578;e;30052;e;33722;e;38840;e;35703;e;52002;e;49881;e;503185;e
;05113;Essen, kreisfreie Stadt;16269;e;17023;e;22538;e;25707;e;15982;e;10666;e;30677;e;38420;e;42312;e;39374;e;36041;e;32586;e;37067;e;43624;e;40430;e;62762;e;62604;e;574082;e
;05114;Krefeld, kreisfreie Stadt;5993;e;6431;e;8870;e;10666;e;6709;e;4515;e;11999;e;13714;e;15115;e;14801;e;14245;e;13710;e;15890;e;19324;e;17402;e;25348;e;25661;e;230393;e
;05116;Mönchengladbach, kreisfreie Stadt;7381;e;7780;e;10432;e;12193;e;7656;e;5449;e;14884;e;17431;e;18452;e;17920;e;16735;e;15270;e;17412;e;21277;e;20098;e;29871;e;27426;e;267667;e
;05117;Mülheim an der Ruhr, kreisfreie Stadt;4631;e;5108;e;6806;e;8109;e;4669;e;3091;e;8064;e;9680;e;11163;e;10927;e;10526;e;9684;e;11695;e;14493;e;13144;e;19924;e;21173;e;172887;e
;05119;Oberhausen, kreisfreie Stadt;5667;e;6244;e;8597;e;9903;e;6026;e;3985;e;10247;e;12349;e;14118;e;14070;e;13570;e;12501;e;14115;e;17328;e;16600;e;25688;e;22502;e;213510;e
;05120;Remscheid, kreisfreie Stadt;3028;e;3372;e;4459;e;5284;e;3293;e;2233;e;5830;e;6526;e;7288;e;7366;e;7334;e;6538;e;7815;e;9662;e;8894;e;12341;e;12798;e;114061;e
;05122;Solingen, kreisfreie Stadt;4465;e;4878;e;6453;e;7600;e;4826;e;3299;e;8335;e;9581;e;10688;e;10783;e;10324;e;9636;e;11267;e;14454;e;13149;e;17780;e;18560;e;166078;e
;05124;Wuppertal, kreisfreie Stadt;10068;e;10557;e;14627;e;17159;e;10662;e;7562;e;20931;e;23432;e;24701;e;23719;e;22634;e;20202;e;23074;e;28383;e;25979;e;36891;e;38011;e;358592;e
;05154;Kleve, Landkreis;8531;e;9063;e;12076;e;14638;e;9120;e;6347;e;16978;e;19031;e;21093;e;21180;e;19498;e;17950;e;21997;e;27871;e;25094;e;37704;e;31757;e;319928;e
;05158;Mettmann, Landkreis;12647;e;13786;e;19299;e;22576;e;14196;e;8994;e;21849;e;23753;e;27842;e;30425;e;30697;e;28512;e;33810;e;42845;e;39083;e;56822;e;62624;e;489760;e
;05162;Rhein-Kreis Neuss;12038;e;13483;e;18779;e;21884;e;13360;e;8653;e;20915;e;22765;e;26640;e;29353;e;30336;e;28283;e;32334;e;39431;e;35414;e;52426;e;51304;e;457398;e
;05166;Viersen, Landkreis;7479;e;8189;e;11252;e;13204;e;8392;e;5418;e;13549;e;15385;e;17620;e;18315;e;18057;e;16629;e;20870;e;27865;e;25351;e;36532;e;33397;e;297504;e
;05170;Wesel, Landkreis;11787;e;12810;e;17350;e;20213;e;12469;e;8307;e;20208;e;22626;e;27693;e;28644;e;27521;e;25057;e;31216;e;40137;e;38904;e;59556;e;53047;e;457545;e
;05313;Aachen, kreisfreie Stadt (bis 20.10.2009);-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;05314;Bonn, kreisfreie Stadt;8630;e;8688;e;12036;e;15071;e;9431;e;6973;e;23281;e;25832;e;24231;e;22163;e;21059;e;18730;e;20480;e;23422;e;20887;e;30185;e;30581;e;321680;e
;05315;Köln, kreisfreie Stadt;28225;e;27055;e;37464;e;44382;e;27044;e;18586;e;62613;e;85810;e;86881;e;75878;e;70684;e;65754;e;69483;e;77148;e;64282;e;90759;e;92360;e;1024408;e
;05316;Leverkusen, kreisfreie Stadt;4534;e;4911;e;6585;e;8083;e;5057;e;3281;e;8631;e;10094;e;11008;e;10805;e;10767;e;10061;e;11455;e;14028;e;12448;e;17283;e;18819;e;167850;e
;05334;Städteregion Aachen, Landkreis;14552;e;15600;e;20452;e;24402;e;15367;e;13020;e;45898;e;47857;e;40948;e;36387;e;33846;e;30924;e;36243;e;44169;e;41009;e;62665;e;59124;e;582463;e
;05354;Aachen, Landkreis (bis 20.10.2009);-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;05358;Düren, Landkreis;7906;e;8480;e;10900;e;12563;e;7914;e;5277;e;14366;e;16092;e;18263;e;18094;e;17097;e;15708;e;18658;e;23405;e;22028;e;33308;e;28403;e;278462;e
;05362;Rhein-Erft-Kreis;13137;e;14433;e;19416;e;22641;e;13740;e;9136;e;23621;e;25446;e;29024;e;31559;e;31457;e;29312;e;32700;e;40413;e;35968;e;53487;e;50922;e;476412;e
;05366;Euskirchen, Landkreis;5368;e;6022;e;7845;e;9223;e;5874;e;3898;e;9862;e;10479;e;12116;e;12768;e;12209;e;11498;e;13656;e;17809;e;17126;e;25288;e;20800;e;201841;e
;05370;Heinsberg, Landkreis;7087;e;7726;e;10133;e;12091;e;7557;e;5180;e;12449;e;13834;e;16561;e;16913;e;16308;e;14949;e;17967;e;22751;e;21884;e;32023;e;26736;e;262149;e
;05374;Oberbergischer Kreis;7744;e;8458;e;11198;e;13249;e;8121;e;5450;e;13625;e;14515;e;16381;e;17339;e;16779;e;15520;e;18275;e;23670;e;22486;e;32368;e;28785;e;273963;e
;05378;Rheinisch-Bergischer Kreis;7262;e;7987;e;11077;e;13237;e;8180;e;5397;e;12581;e;12934;e;15454;e;17487;e;17503;e;16578;e;20103;e;26212;e;23550;e;33128;e;34937;e;283607;e
