"zielkreis_ags","zielkreis","p_x18_bis_24_jahre","tooltip"
"05334","Städteregion Aachen",26.7213548936658,"Hier leben rund <b> 46 570 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3733 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+26,7 je 1.000 Personen</b>."
"05358","Düren",-20.0293013827844,"Hier leben rund <b> 16 610 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  998 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-20,0 je 1.000 Personen</b>."
"05362","Rhein-Erft-Kreis",-17.4776030017478,"Hier leben rund <b> 27 270 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1430 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-17,5 je 1.000 Personen</b>."
"05366","Euskirchen",-25.5201874052639,"Hier leben rund <b> 12 100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  926 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,5 je 1.000 Personen</b>."
"05370","Heinsberg",-28.9601932117135,"Hier leben rund <b> 15 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1343 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,0 je 1.000 Personen</b>."
"05374","Oberbergischer Kreis",-27.9314427686873,"Hier leben rund <b> 17 170 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1439 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,9 je 1.000 Personen</b>."
"05378","Rheinisch-Bergischer Kreis",-38.1860589923009,"Hier leben rund <b> 16 150 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1850 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-38,2 je 1.000 Personen</b>."
"05382","Rhein-Sieg-Kreis",-27.8690183738626,"Hier leben rund <b> 36 230 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3029 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,9 je 1.000 Personen</b>."
"05512","Bottrop, Stadt",-12.1927523559701,"Hier leben rund <b>  6860 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  251 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-12,2 je 1.000 Personen</b>."
"05513","Gelsenkirchen, Stadt",1.17401513175059,"Hier leben rund <b> 15 330 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   54 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,2 je 1.000 Personen</b>."
"05515","Münster, Stadt",102.861701066906,"Hier leben rund <b> 33 430 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>10 316 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+102,9 je 1.000 Personen</b>."
"05554","Borken",-28.6317797765059,"Hier leben rund <b> 24 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2101 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,6 je 1.000 Personen</b>."
"05558","Coesfeld",-43.24756505306,"Hier leben rund <b> 13 760 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1785 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-43,2 je 1.000 Personen</b>."
"05562","Recklinghausen",-19.6018177077513,"Hier leben rund <b> 35 800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2105 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,6 je 1.000 Personen</b>."
"05566","Steinfurt",-30.4037292164261,"Hier leben rund <b> 28 890 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2635 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,4 je 1.000 Personen</b>."
"05570","Warendorf",-34.535394008777,"Hier leben rund <b> 17 470 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1810 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-34,5 je 1.000 Personen</b>."
"05711","Bielefeld, Stadt",44.2947287206194,"Hier leben rund <b> 24 190 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3215 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+44,3 je 1.000 Personen</b>."
"05754","Gütersloh",-29.3101674236745,"Hier leben rund <b> 22 680 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1994 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,3 je 1.000 Personen</b>."
"05758","Herford",-25.3415038937827,"Hier leben rund <b> 15 670 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1191 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,3 je 1.000 Personen</b>."
"05762","Höxter",-35.7129171935472,"Hier leben rund <b>  8700 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  932 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-35,7 je 1.000 Personen</b>."
"05766","Lippe",-24.5131521029704,"Hier leben rund <b> 21 960 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1615 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,5 je 1.000 Personen</b>."
"05770","Minden-Lübbecke",-26.231130908191,"Hier leben rund <b> 20 200 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1590 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,2 je 1.000 Personen</b>."
"05774","Paderborn",1.05050844608791,"Hier leben rund <b> 23 800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   75 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,1 je 1.000 Personen</b>."
"05911","Bochum, Stadt",41.2103341757933,"Hier leben rund <b> 23 740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2935 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+41,2 je 1.000 Personen</b>."
"05913","Dortmund, Stadt",20.3481009894592,"Hier leben rund <b> 38 170 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2330 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+20,3 je 1.000 Personen</b>."
"05914","Hagen, Stadt",-13.4500364697301,"Hier leben rund <b> 11 420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  461 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-13,5 je 1.000 Personen</b>."
"05915","Hamm, Stadt",-14.4069469113874,"Hier leben rund <b> 11 820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  511 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-14,4 je 1.000 Personen</b>."
"05916","Herne, Stadt",-2.30777299905591,"Hier leben rund <b>  9530 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   66 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,3 je 1.000 Personen</b>."
"05954","Ennepe-Ruhr-Kreis",-9.17177744626775,"Hier leben rund <b> 18 100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  498 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-9,2 je 1.000 Personen</b>."
"05958","Hochsauerlandkreis",-29.3017456359102,"Hier leben rund <b> 16 040 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1410 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,3 je 1.000 Personen</b>."
"05962","Märkischer Kreis",-28.6103171362461,"Hier leben rund <b> 24 490 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2102 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,6 je 1.000 Personen</b>."
"05966","Olpe",-29.1973694635924,"Hier leben rund <b>  8410 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  737 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,2 je 1.000 Personen</b>."
"05970","Siegen-Wittgenstein",-10.3411077632705,"Hier leben rund <b> 17 920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  556 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-10,3 je 1.000 Personen</b>."
"05974","Soest",-31.8896551724138,"Hier leben rund <b> 18 120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1734 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-31,9 je 1.000 Personen</b>."
"05978","Unna",-26.4573339148132,"Hier leben rund <b> 22 930 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1820 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,5 je 1.000 Personen</b>."
"06411","Darmstadt, Wissenschaftsstadt",73.5891873020623,"Hier leben rund <b> 13 370 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2951 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+73,6 je 1.000 Personen</b>."
"06412","Frankfurt am Main, Stadt",65.5204717033119,"Hier leben rund <b> 42 340 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 8323 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+65,5 je 1.000 Personen</b>."
"06413","Offenbach am Main, Stadt",32.8882294757666,"Hier leben rund <b>  6740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  665 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+32,9 je 1.000 Personen</b>."
"06414","Wiesbaden, Landeshauptstadt",30.2444947292897,"Hier leben rund <b> 18 120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1644 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+30,2 je 1.000 Personen</b>."
"06431","Bergstraße",-23.9640994100093,"Hier leben rund <b> 14 630 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1052 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,0 je 1.000 Personen</b>."
"06432","Darmstadt-Dieburg",-24.7881109950075,"Hier leben rund <b> 17 230 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1281 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,8 je 1.000 Personen</b>."
"06433","Groß-Gerau",-10.0276388222664,"Hier leben rund <b> 14 590 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  439 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-10,0 je 1.000 Personen</b>."
"06434","Hochtaunuskreis",-40.4504649787669,"Hier leben rund <b> 12 400 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1505 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-40,5 je 1.000 Personen</b>."
"06435","Main-Kinzig-Kreis",-18.1844277000359,"Hier leben rund <b> 23 220 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1267 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-18,2 je 1.000 Personen</b>."
"06436","Main-Taunus-Kreis",-31.595191682911,"Hier leben rund <b> 12 310 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1167 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-31,6 je 1.000 Personen</b>."
"06437","Odenwaldkreis",-34.7530031476842,"Hier leben rund <b>  5190 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  541 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-34,8 je 1.000 Personen</b>."
"06438","Offenbach, Landkreis",-11.1968449931413,"Hier leben rund <b> 19 440 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  653 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-11,2 je 1.000 Personen</b>."
"06439","Rheingau-Taunus-Kreis",-32.3581135091926,"Hier leben rund <b> 10 420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1012 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,4 je 1.000 Personen</b>."
"06440","Wetteraukreis",-26.4510539994225,"Hier leben rund <b> 17 320 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1374 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,5 je 1.000 Personen</b>."
"06531","Gießen",44.9200992402879,"Hier leben rund <b> 21 630 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2915 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+44,9 je 1.000 Personen</b>."
"06532","Lahn-Dill-Kreis",-15.6474780337738,"Hier leben rund <b> 15 060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  707 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-15,6 je 1.000 Personen</b>."
"06533","Limburg-Weilburg",-22.914873952258,"Hier leben rund <b> 10 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  719 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-22,9 je 1.000 Personen</b>."
"06534","Marburg-Biedenkopf",33.6360085920719,"Hier leben rund <b> 20 480 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2067 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+33,6 je 1.000 Personen</b>."
"06535","Vogelsbergkreis",-34.0662562298446,"Hier leben rund <b>  5680 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  581 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-34,1 je 1.000 Personen</b>."
"06611","Kassel, documenta-Stadt",42.9767129529702,"Hier leben rund <b> 13 900 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1792 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+43,0 je 1.000 Personen</b>."
"06631","Fulda",-12.1998143998551,"Hier leben rund <b> 14 730 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  539 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-12,2 je 1.000 Personen</b>."
"06632","Hersfeld-Rotenburg",-27.803332311152,"Hier leben rund <b>  6520 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  544 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,8 je 1.000 Personen</b>."
"06633","Kassel, Landkreis",-24.0881298756062,"Hier leben rund <b> 12 650 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  914 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,1 je 1.000 Personen</b>."
"06634","Schwalm-Eder-Kreis",-26.4607162642161,"Hier leben rund <b> 10 230 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  812 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,5 je 1.000 Personen</b>."
"06635","Waldeck-Frankenberg",-32.3690719432197,"Hier leben rund <b>  9300 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  903 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,4 je 1.000 Personen</b>."
"06636","Werra-Meißner-Kreis",-22.2540421215918,"Hier leben rund <b>  5590 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  373 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-22,3 je 1.000 Personen</b>."
"07111","Koblenz, kreisfreie Stadt",39.8959236773634,"Hier leben rund <b>  8070 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  966 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+39,9 je 1.000 Personen</b>."
"07131","Ahrweiler",-11.5379203602082,"Hier leben rund <b>  7110 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  246 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-11,5 je 1.000 Personen</b>."
"07132","Altenkirchen (Westerwald)",-26.1635220125786,"Hier leben rund <b>  7950 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  624 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-26,2 je 1.000 Personen</b>."
"07133","Bad Kreuznach",-28.8172976100083,"Hier leben rund <b>  9220 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  797 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-28,8 je 1.000 Personen</b>."
"07134","Birkenfeld",-19.3588676103247,"Hier leben rund <b>  4800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  279 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,4 je 1.000 Personen</b>."
"07135","Cochem-Zell",-34.3885434332014,"Hier leben rund <b>  3540 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  365 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-34,4 je 1.000 Personen</b>."
"07137","Mayen-Koblenz",-19.1771541728549,"Hier leben rund <b> 12 790 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  736 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-19,2 je 1.000 Personen</b>."
"07138","Neuwied",-24.2782731526441,"Hier leben rund <b> 11 330 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  825 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-24,3 je 1.000 Personen</b>."
"07140","Rhein-Hunsrück-Kreis",-29.1288815608684,"Hier leben rund <b>  6060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  530 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-29,1 je 1.000 Personen</b>."
"07141","Rhein-Lahn-Kreis",-27.813868437515,"Hier leben rund <b>  6930 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  578 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-27,8 je 1.000 Personen</b>."
"07143","Westerwaldkreis",-30.5493964030549,"Hier leben rund <b> 12 180 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1116 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,5 je 1.000 Personen</b>."
"07211","Trier, kreisfreie Stadt",36.8936460942838,"Hier leben rund <b>  8780 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  972 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+36,9 je 1.000 Personen</b>."
"07231","Bernkastel-Wittlich",-32.081251007577,"Hier leben rund <b>  6200 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  597 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,1 je 1.000 Personen</b>."
"07232","Eifelkreis Bitburg-Prüm",-25.4264155728869,"Hier leben rund <b>  5260 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  401 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-25,4 je 1.000 Personen</b>."
"07233","Vulkaneifel",-30.7314678448699,"Hier leben rund <b>  3400 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  313 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-30,7 je 1.000 Personen</b>."
"07235","Trier-Saarburg",-32.5801592425221,"Hier leben rund <b>  7740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  757 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-32,6 je 1.000 Personen</b>."
"07311","Frankenthal (Pfalz), kreisfreie Stadt",-16.8940870695257,"Hier leben rund <b>  2560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  130 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-16,9 je 1.000 Personen</b>."
"07312","Kaiserslautern, kreisfreie Stadt",25.6410256410256,"Hier leben rund <b>  6920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  532 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+25,6 je 1.000 Personen</b>."
"07313","Landau in der Pfalz, kreisfreie Stadt",51.2641538700171,"Hier leben rund <b>  4300 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  661 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+51,3 je 1.000 Personen</b>."
"07314","Ludwigshafen am Rhein, kreisfreie Stadt",-1.12994350282486,"Hier leben rund <b>  9740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   33 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,1 je 1.000 Personen</b>."
