"zielkreis_ags","zielkreis","p_x18_bis_24_jahre","tooltip"
"05314","Bonn, Stadt",3.65716910522974,"Hier leben rund <b> 24 670 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2707 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,7 je 100 Personen</b>."
"05315","Köln, Stadt",7.07650606079064,"Hier leben rund <b> 65 670 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>13 941 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+7,1 je 100 Personen</b>."
"05316","Leverkusen, Stadt",-0.306122448979592,"Hier leben rund <b>  9800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   90 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,3 je 100 Personen</b>."
"05334","Städteregion Aachen",2.67213548936658,"Hier leben rund <b> 46 570 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3733 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+2,7 je 100 Personen</b>."
"05358","Düren",-2.00293013827844,"Hier leben rund <b> 16 610 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  998 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,0 je 100 Personen</b>."
"05362","Rhein-Erft-Kreis",-1.74776030017478,"Hier leben rund <b> 27 270 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1430 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,7 je 100 Personen</b>."
"05366","Euskirchen",-2.55201874052639,"Hier leben rund <b> 12 100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  926 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"05370","Heinsberg",-2.89601932117135,"Hier leben rund <b> 15 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1343 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05374","Oberbergischer Kreis",-2.79314427686873,"Hier leben rund <b> 17 170 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1439 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"05378","Rheinisch-Bergischer Kreis",-3.81860589923009,"Hier leben rund <b> 16 150 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1850 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,8 je 100 Personen</b>."
"05382","Rhein-Sieg-Kreis",-2.78690183738626,"Hier leben rund <b> 36 230 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3029 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"05512","Bottrop, Stadt",-1.21927523559701,"Hier leben rund <b>  6860 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  251 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,2 je 100 Personen</b>."
"05513","Gelsenkirchen, Stadt",0.117401513175059,"Hier leben rund <b> 15 330 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   54 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"05515","Münster, Stadt",10.2861701066906,"Hier leben rund <b> 33 430 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>10 316 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+10,3 je 100 Personen</b>."
"05554","Borken",-2.86317797765059,"Hier leben rund <b> 24 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2101 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05558","Coesfeld",-4.324756505306,"Hier leben rund <b> 13 760 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1785 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,3 je 100 Personen</b>."
"05562","Recklinghausen",-1.96018177077513,"Hier leben rund <b> 35 800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2105 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,0 je 100 Personen</b>."
"05566","Steinfurt",-3.04037292164261,"Hier leben rund <b> 28 890 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2635 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,0 je 100 Personen</b>."
"05570","Warendorf",-3.4535394008777,"Hier leben rund <b> 17 470 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1810 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,5 je 100 Personen</b>."
"05711","Bielefeld, Stadt",4.42947287206194,"Hier leben rund <b> 24 190 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 3215 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+4,4 je 100 Personen</b>."
"05754","Gütersloh",-2.93101674236745,"Hier leben rund <b> 22 680 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1994 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05758","Herford",-2.53415038937827,"Hier leben rund <b> 15 670 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1191 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,5 je 100 Personen</b>."
"05762","Höxter",-3.57129171935472,"Hier leben rund <b>  8700 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  932 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,6 je 100 Personen</b>."
"05766","Lippe",-2.45131521029704,"Hier leben rund <b> 21 960 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1615 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,5 je 100 Personen</b>."
"05770","Minden-Lübbecke",-2.6231130908191,"Hier leben rund <b> 20 200 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1590 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"05774","Paderborn",0.105050844608791,"Hier leben rund <b> 23 800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   75 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"05911","Bochum, Stadt",4.12103341757933,"Hier leben rund <b> 23 740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2935 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+4,1 je 100 Personen</b>."
"05913","Dortmund, Stadt",2.03481009894592,"Hier leben rund <b> 38 170 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2330 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+2,0 je 100 Personen</b>."
"05914","Hagen, Stadt",-1.34500364697301,"Hier leben rund <b> 11 420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  461 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,3 je 100 Personen</b>."
"05915","Hamm, Stadt",-1.44069469113874,"Hier leben rund <b> 11 820 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  511 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,4 je 100 Personen</b>."
"05916","Herne, Stadt",-0.230777299905591,"Hier leben rund <b>  9530 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>   66 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,2 je 100 Personen</b>."
"05954","Ennepe-Ruhr-Kreis",-0.917177744626775,"Hier leben rund <b> 18 100 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  498 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,9 je 100 Personen</b>."
"05958","Hochsauerlandkreis",-2.93017456359102,"Hier leben rund <b> 16 040 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1410 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05962","Märkischer Kreis",-2.86103171362461,"Hier leben rund <b> 24 490 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2102 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05966","Olpe",-2.91973694635924,"Hier leben rund <b>  8410 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  737 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"05970","Siegen-Wittgenstein",-1.03411077632705,"Hier leben rund <b> 17 920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  556 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,0 je 100 Personen</b>."
"05974","Soest",-3.18896551724138,"Hier leben rund <b> 18 120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1734 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"05978","Unna",-2.64573339148132,"Hier leben rund <b> 22 930 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1820 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"06411","Darmstadt, Wissenschaftsstadt",7.35891873020623,"Hier leben rund <b> 13 370 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2951 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+7,4 je 100 Personen</b>."
"06412","Frankfurt am Main, Stadt",6.55204717033118,"Hier leben rund <b> 42 340 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 8323 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+6,6 je 100 Personen</b>."
"06413","Offenbach am Main, Stadt",3.28882294757666,"Hier leben rund <b>  6740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  665 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,3 je 100 Personen</b>."
"06414","Wiesbaden, Landeshauptstadt",3.02444947292897,"Hier leben rund <b> 18 120 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1644 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,0 je 100 Personen</b>."
"06431","Bergstraße",-2.39640994100093,"Hier leben rund <b> 14 630 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1052 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,4 je 100 Personen</b>."
"06432","Darmstadt-Dieburg",-2.47881109950075,"Hier leben rund <b> 17 230 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1281 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,5 je 100 Personen</b>."
"06433","Groß-Gerau",-1.00276388222664,"Hier leben rund <b> 14 590 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  439 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,0 je 100 Personen</b>."
"06434","Hochtaunuskreis",-4.04504649787669,"Hier leben rund <b> 12 400 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1505 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-4,0 je 100 Personen</b>."
"06435","Main-Kinzig-Kreis",-1.81844277000359,"Hier leben rund <b> 23 220 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1267 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,8 je 100 Personen</b>."
"06436","Main-Taunus-Kreis",-3.1595191682911,"Hier leben rund <b> 12 310 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1167 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"06437","Odenwaldkreis",-3.47530031476842,"Hier leben rund <b>  5190 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  541 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,5 je 100 Personen</b>."
"06438","Offenbach, Landkreis",-1.11968449931413,"Hier leben rund <b> 19 440 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  653 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,1 je 100 Personen</b>."
"06439","Rheingau-Taunus-Kreis",-3.23581135091926,"Hier leben rund <b> 10 420 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1012 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"06440","Wetteraukreis",-2.64510539994225,"Hier leben rund <b> 17 320 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1374 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"06531","Gießen",4.49200992402879,"Hier leben rund <b> 21 630 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2915 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+4,5 je 100 Personen</b>."
"06532","Lahn-Dill-Kreis",-1.56474780337738,"Hier leben rund <b> 15 060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  707 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,6 je 100 Personen</b>."
"06533","Limburg-Weilburg",-2.2914873952258,"Hier leben rund <b> 10 460 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  719 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,3 je 100 Personen</b>."
"06534","Marburg-Biedenkopf",3.36360085920719,"Hier leben rund <b> 20 480 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 2067 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,4 je 100 Personen</b>."
"06535","Vogelsbergkreis",-3.40662562298446,"Hier leben rund <b>  5680 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  581 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,4 je 100 Personen</b>."
"06611","Kassel, documenta-Stadt",4.29767129529702,"Hier leben rund <b> 13 900 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1792 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+4,3 je 100 Personen</b>."
"06631","Fulda",-1.21998143998551,"Hier leben rund <b> 14 730 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  539 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,2 je 100 Personen</b>."
"06632","Hersfeld-Rotenburg",-2.7803332311152,"Hier leben rund <b>  6520 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  544 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"06633","Kassel, Landkreis",-2.40881298756062,"Hier leben rund <b> 12 650 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  914 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,4 je 100 Personen</b>."
"06634","Schwalm-Eder-Kreis",-2.64607162642161,"Hier leben rund <b> 10 230 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  812 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"06635","Waldeck-Frankenberg",-3.23690719432197,"Hier leben rund <b>  9300 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  903 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"06636","Werra-Meißner-Kreis",-2.22540421215918,"Hier leben rund <b>  5590 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  373 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,2 je 100 Personen</b>."
"07111","Koblenz, kreisfreie Stadt",3.98959236773634,"Hier leben rund <b>  8070 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  966 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+4,0 je 100 Personen</b>."
"07131","Ahrweiler",-1.15379203602082,"Hier leben rund <b>  7110 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  246 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,2 je 100 Personen</b>."
"07132","Altenkirchen (Westerwald)",-2.61635220125786,"Hier leben rund <b>  7950 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  624 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"07133","Bad Kreuznach",-2.88172976100083,"Hier leben rund <b>  9220 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  797 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"07134","Birkenfeld",-1.93588676103247,"Hier leben rund <b>  4800 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  279 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,9 je 100 Personen</b>."
"07135","Cochem-Zell",-3.43885434332014,"Hier leben rund <b>  3540 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  365 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,4 je 100 Personen</b>."
"07137","Mayen-Koblenz",-1.91771541728549,"Hier leben rund <b> 12 790 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  736 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,9 je 100 Personen</b>."
"07138","Neuwied",-2.42782731526441,"Hier leben rund <b> 11 330 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  825 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,4 je 100 Personen</b>."
"07140","Rhein-Hunsrück-Kreis",-2.91288815608684,"Hier leben rund <b>  6060 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  530 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,9 je 100 Personen</b>."
"07141","Rhein-Lahn-Kreis",-2.7813868437515,"Hier leben rund <b>  6930 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  578 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,8 je 100 Personen</b>."
"07143","Westerwaldkreis",-3.05493964030549,"Hier leben rund <b> 12 180 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b> 1116 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,1 je 100 Personen</b>."
"07211","Trier, kreisfreie Stadt",3.68936460942838,"Hier leben rund <b>  8780 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  972 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+3,7 je 100 Personen</b>."
"07231","Bernkastel-Wittlich",-3.2081251007577,"Hier leben rund <b>  6200 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  597 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,2 je 100 Personen</b>."
"07232","Eifelkreis Bitburg-Prüm",-2.54264155728869,"Hier leben rund <b>  5260 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  401 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,5 je 100 Personen</b>."
"07233","Vulkaneifel",-3.07314678448699,"Hier leben rund <b>  3400 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  313 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,1 je 100 Personen</b>."
"07235","Trier-Saarburg",-3.25801592425221,"Hier leben rund <b>  7740 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  757 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-3,3 je 100 Personen</b>."
"07311","Frankenthal (Pfalz), kreisfreie Stadt",-1.68940870695257,"Hier leben rund <b>  2560 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  130 mehr 18- bis 24-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,7 je 100 Personen</b>."
"07312","Kaiserslautern, kreisfreie Stadt",2.56410256410256,"Hier leben rund <b>  6920 deutsche Personen</b> zwischen 18 und 24 Jahren. Zwischen 2022 und 2024 sind <b>  532 mehr 18- bis 24-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+2,6 je 100 Personen</b>."
