"zielkreis_ags","zielkreis","p_x30_bis_49_jahre","tooltip"
"16063","Wartburgkreis",0.122563324384265,"Hier leben rund <b> 34 270 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  126 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"16064","Unstrut-Hainich-Kreis",0.55818078940527,"Hier leben rund <b> 21 800 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  365 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"16065","Kyffhäuserkreis",0.564241719429728,"Hier leben rund <b> 15 480 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  262 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"16066","Schmalkalden-Meiningen",0.279311877102774,"Hier leben rund <b> 26 260 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  220 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,3 je 100 Personen</b>."
"16067","Gotha",0.372445841590925,"Hier leben rund <b> 29 270 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  327 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,4 je 100 Personen</b>."
"16068","Sömmerda",1.18969799973853,"Hier leben rund <b> 15 300 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  546 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,2 je 100 Personen</b>."
"16069","Hildburghausen",0.112462219723062,"Hier leben rund <b> 14 230 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>   48 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"16070","Ilm-Kreis",0.565645852666932,"Hier leben rund <b> 22 630 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  384 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"16071","Weimarer Land",0.830317223759847,"Hier leben rund <b> 18 790 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  468 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,8 je 100 Personen</b>."
"16072","Sonneberg",-0.0229016374670789,"Hier leben rund <b> 11 640 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>    8 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>0,0 je 100 Personen</b>."
"16073","Saalfeld-Rudolstadt",0.231751512606349,"Hier leben rund <b> 21 430 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  149 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,2 je 100 Personen</b>."
"16074","Saale-Holzland-Kreis",0.89818207947115,"Hier leben rund <b> 18 560 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  500 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,9 je 100 Personen</b>."
"16075","Saale-Orla-Kreis",0.398604882909816,"Hier leben rund <b> 16 720 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  200 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,4 je 100 Personen</b>."
"16076","Greiz",0.745435495783308,"Hier leben rund <b> 19 410 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  434 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,7 je 100 Personen</b>."
"16077","Altenburger Land",0.43979463334302,"Hier leben rund <b> 17 200 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  227 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,4 je 100 Personen</b>."
"02000","Hamburg, Freie und Hansestadt",-1.60859670686739,"Hier leben rund <b>410 860 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>19 827 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,6 je 100 Personen</b>."
"03101","Braunschweig, Stadt",-1.84527014898582,"Hier leben rund <b> 55 710 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 3084 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,8 je 100 Personen</b>."
"03102","Salzgitter, Stadt",-0.387398165555745,"Hier leben rund <b> 17 550 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  204 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,4 je 100 Personen</b>."
"03103","Wolfsburg, Stadt",-0.606580160802192,"Hier leben rund <b> 25 660 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  467 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,6 je 100 Personen</b>."
"03151","Gifhorn",1.01621716904636,"Hier leben rund <b> 37 820 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1153 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,0 je 100 Personen</b>."
"03153","Goslar",0.604040231358806,"Hier leben rund <b> 23 400 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  424 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"03154","Helmstedt",0.716236409542948,"Hier leben rund <b> 19 410 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  417 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,7 je 100 Personen</b>."
"03155","Northeim",0.76022190260941,"Hier leben rund <b> 24 340 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  555 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,8 je 100 Personen</b>."
"03157","Peine",1.01464031176491,"Hier leben rund <b> 28 480 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  867 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,0 je 100 Personen</b>."
"03158","Wolfenbüttel",1.29943737126585,"Hier leben rund <b> 24 110 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  940 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,3 je 100 Personen</b>."
"03159","Göttingen",-2.62599859330877,"Hier leben rund <b> 63 510 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 5003 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,6 je 100 Personen</b>."
"03241","Region Hannover",-0.636869787196584,"Hier leben rund <b>227 200 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 4341 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,6 je 100 Personen</b>."
"03251","Diepholz",1.39077158721042,"Hier leben rund <b> 43 520 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1816 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,4 je 100 Personen</b>."
"03252","Hameln-Pyrmont",0.56129700561297,"Hier leben rund <b> 27 670 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  466 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"03254","Hildesheim",0.332131334219017,"Hier leben rund <b> 52 690 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  525 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,3 je 100 Personen</b>."
"03255","Holzminden",0.474427533251063,"Hier leben rund <b> 12 160 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  173 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,5 je 100 Personen</b>."
"03256","Nienburg (Weser)",0.986518055672831,"Hier leben rund <b> 23 690 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  701 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,0 je 100 Personen</b>."
"03257","Schaumburg",0.988473394987267,"Hier leben rund <b> 29 840 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  885 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,0 je 100 Personen</b>."
"03351","Celle",0.975440959168023,"Hier leben rund <b> 35 640 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1043 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,0 je 100 Personen</b>."
"03352","Cuxhaven",1.15936098750277,"Hier leben rund <b> 39 100 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1360 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,2 je 100 Personen</b>."
"03353","Harburg",1.77036474820588,"Hier leben rund <b> 54 020 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 2869 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,8 je 100 Personen</b>."
"03354","Lüchow-Dannenberg",1.83372183372183,"Hier leben rund <b>  8580 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  472 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,8 je 100 Personen</b>."
"03355","Lüneburg",0.559695144772209,"Hier leben rund <b> 39 190 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  658 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"03356","Osterholz",1.47793089674456,"Hier leben rund <b> 23 370 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1036 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,5 je 100 Personen</b>."
"03357","Rotenburg (Wümme)",0.899554617909048,"Hier leben rund <b> 34 130 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  921 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,9 je 100 Personen</b>."
"03358","Heidekreis",0.787840758558182,"Hier leben rund <b> 28 690 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  678 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,8 je 100 Personen</b>."
"03359","Stade",0.789264134151483,"Hier leben rund <b> 42 700 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1011 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,8 je 100 Personen</b>."
"03360","Uelzen",1.42695356738392,"Hier leben rund <b> 17 660 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  756 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,4 je 100 Personen</b>."
"03361","Verden",1.2399708242159,"Hier leben rund <b> 27 880 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1037 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,2 je 100 Personen</b>."
"03401","Delmenhorst, Stadt",0.128196477970447,"Hier leben rund <b> 14 820 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>   57 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"03402","Emden, Stadt",-0.203748981255094,"Hier leben rund <b>  9820 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>   60 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,2 je 100 Personen</b>."
"03403","Oldenburg (Oldenburg), Stadt",-1.40695561432864,"Hier leben rund <b> 37 050 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1564 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,4 je 100 Personen</b>."
"03404","Osnabrück, Stadt",-2.53401205027382,"Hier leben rund <b> 32 810 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 2494 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-2,5 je 100 Personen</b>."
"03405","Wilhelmshaven, Stadt",-0.732074930022249,"Hier leben rund <b> 13 930 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  306 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,7 je 100 Personen</b>."
"03451","Ammerland",1.30549981993106,"Hier leben rund <b> 25 920 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1015 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,3 je 100 Personen</b>."
"03452","Aurich",0.714291928762213,"Hier leben rund <b> 38 310 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  821 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,7 je 100 Personen</b>."
"03453","Cloppenburg",0.474201196793497,"Hier leben rund <b> 35 430 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  504 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,5 je 100 Personen</b>."
"03454","Emsland",0.635729163581801,"Hier leben rund <b> 67 530 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1288 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"03455","Friesland",1.48569701853344,"Hier leben rund <b> 19 860 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  885 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,5 je 100 Personen</b>."
"03456","Grafschaft Bentheim",0.551004308513866,"Hier leben rund <b> 27 460 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  454 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,6 je 100 Personen</b>."
"03457","Leer",0.692831818659633,"Hier leben rund <b> 34 880 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  725 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,7 je 100 Personen</b>."
"03458","Oldenburg, Landkreis",1.66945543048372,"Hier leben rund <b> 26 300 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1317 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,7 je 100 Personen</b>."
"03459","Osnabrück, Landkreis",0.93572421923208,"Hier leben rund <b> 72 390 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 2032 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,9 je 100 Personen</b>."
"03460","Vechta",0.0214275242187412,"Hier leben rund <b> 29 560 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>   19 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>0,0 je 100 Personen</b>."
"03461","Wesermarsch",0.914449078697449,"Hier leben rund <b> 17 020 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  467 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,9 je 100 Personen</b>."
"03462","Wittmund",1.0939452113234,"Hier leben rund <b> 10 940 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  359 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,1 je 100 Personen</b>."
"04011","Bremen, Stadt",-1.39052058463132,"Hier leben rund <b>105 550 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 4403 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,4 je 100 Personen</b>."
"04012","Bremerhaven, Stadt",-0.768923507090074,"Hier leben rund <b> 20 030 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  462 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,8 je 100 Personen</b>."
"05111","Düsseldorf, Stadt",-1.77677022293515,"Hier leben rund <b>122 190 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 6513 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,8 je 100 Personen</b>."
"05112","Duisburg, Stadt",-0.572506693248699,"Hier leben rund <b> 87 280 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1499 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,6 je 100 Personen</b>."
"05113","Essen, Stadt",-1.01684750013631,"Hier leben rund <b>110 050 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 3357 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,0 je 100 Personen</b>."
"05114","Krefeld, Stadt",-0.259017651573292,"Hier leben rund <b> 41 700 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  324 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,3 je 100 Personen</b>."
"05116","Mönchengladbach, Stadt",-0.831262082297708,"Hier leben rund <b> 48 280 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1204 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,8 je 100 Personen</b>."
"05117","Mülheim an der Ruhr, Stadt",0.128712552691701,"Hier leben rund <b> 31 080 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  120 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,1 je 100 Personen</b>."
"05119","Oberhausen, Stadt",-0.162512188414131,"Hier leben rund <b> 40 000 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  195 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,2 je 100 Personen</b>."
"05120","Remscheid, Stadt",-0.220476095749619,"Hier leben rund <b> 20 110 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  133 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,2 je 100 Personen</b>."
"05122","Solingen, Stadt",0.256043627173877,"Hier leben rund <b> 30 070 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  231 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,3 je 100 Personen</b>."
"05124","Wuppertal, Stadt",-0.99717628075837,"Hier leben rund <b> 61 980 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1854 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,0 je 100 Personen</b>."
"05154","Kleve",0.864210190502233,"Hier leben rund <b> 58 510 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1517 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,9 je 100 Personen</b>."
"05158","Mettmann",0.77495384547354,"Hier leben rund <b> 90 460 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 2103 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,8 je 100 Personen</b>."
"05162","Rhein-Kreis Neuss",0.530711610486891,"Hier leben rund <b> 89 000 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1417 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,5 je 100 Personen</b>."
"05166","Viersen",1.22453058681058,"Hier leben rund <b> 56 700 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 2083 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,2 je 100 Personen</b>."
"05170","Wesel",0.933410962073882,"Hier leben rund <b> 89 310 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 2501 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+0,9 je 100 Personen</b>."
"05314","Bonn, Stadt",-1.91024069242296,"Hier leben rund <b> 63 620 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 3646 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,9 je 100 Personen</b>."
"05315","Köln, Stadt",-1.94193845315174,"Hier leben rund <b>223 800 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>13 038 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,9 je 100 Personen</b>."
"05316","Leverkusen, Stadt",-0.284641276231912,"Hier leben rund <b> 30 800 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b>  263 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-0,3 je 100 Personen</b>."
"05334","Städteregion Aachen",-0.967625163290681,"Hier leben rund <b>105 900 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 3074 mehr 30- bis 49-Jährige</b> fortgezogen als zugezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>-1,0 je 100 Personen</b>."
"05358","Düren",1.00299548222353,"Hier leben rund <b> 54 300 deutsche Personen</b> zwischen 30 und 49 Jahren. Zwischen 2022 und 2024 sind <b> 1634 mehr 30- bis 49-Jährige</b> zugezogen als fortgezogen. Das entspricht einem durchschnittlichen jährlichen Wanderungssaldo von <b>+1,0 je 100 Personen</b>."
