"ags","region","bevoelkerung_2024_gesamt","durchschnittsalter_2024_gesamt","bevoelkerung_18_24_deutsch","anteil_18_24_an_bevoelkerung_deutsch","wanderungssaldo_18_24_deutsch","bevoelkerung_30_49_deutsch","anteil_30_49_an_bevoelkerung_deutsch","wanderungssaldo_30_49_deutsch"
"03459","Osnabrück (Land)",354821,44.8747999694627,21285,6.62700117688816,-3.248746163635,72714,22.6392183968168,0.93572421923208
"03460","Vechta",146539,41.9136936303303,9909,7.89863852310047,-1.75671826037413,29996,23.9103402098014,0.0214275242187412
"03461","Wesermarsch",88936,46.2382969929432,5196,6.48494833008836,-2.61449480642115,17211,21.4804552942938,0.914449078697449
"03462","Wittmund",55969,47.1920641940417,3236,6.18915558955723,-3.34641989156852,10948,20.9390838672659,1.0939452113234
"04011","Bremen (Stadt)",586271,43.0826691761382,33470,7.4041792576796,1.50102658010099,106960,23.6615181775145,-1.39052058463132
"04012","Bremerhaven (Stadt)",118610,43.2549215196108,7335,7.95380611581002,0.517309988062077,20330,22.0451095207113,-0.768923507090074
"05111","Düsseldorf (Stadt)",618685,43.1449176715589,33942,7.18764492500429,5.92261361562329,125141,26.500178939366,-1.77677022293515
"05112","Duisburg (Stadt)",502270,43.1790913334036,29011,7.56848841547247,0.0824914683481366,88957,23.2074049145215,-0.572506693248699
"05113","Essen (Stadt)",574682,44.0348442925173,31874,6.84789357556122,1.63198191254304,110652,23.7727652608082,-1.01684750013631
"05114","Krefeld (Stadt)",231406,44.7688177403241,12791,6.91738187560502,-1.26655587450269,41898,22.6584681279102,-0.259017651573292
"05116","Mönchengladbach (Stadt)",267213,44.051966484995,14863,7.01607802041144,-0.565653997711961,48473,22.8816759660502,-0.831262082297708
"05117","Mülheim an der Ruhr (Stadt)",173050,45.5202099185232,8692,6.13114384064105,-1.76987894175222,31496,22.2165791998194,0.128712552691701
"05119","Oberhausen (Stadt)",213646,44.8437595747885,11534,6.59760555082055,-0.682774572917538,40541,23.190005777338,-0.162512188414131
"05120","Remscheid (Stadt)",113828,44.8343495796022,6681,7.30587116034424,-1.22024706236818,20421,22.3309676643302,-0.220476095749619
"05122","Solingen (Stadt)",165626,44.9523628939491,9492,6.98984513649049,-0.934222407445996,30670,22.5851822941597,0.256043627173877
"05124","Wuppertal (Stadt)",358193,43.6497982303037,21483,7.77887613109269,0.813864712169797,62220,22.5295197540654,-0.99717628075837
"05154","Kleve",322018,44.6243387903588,16751,6.39539101186226,-2.93296884788428,59857,22.85289951627,0.864210190502233
"05158","Mettmann",490910,46.1644006599963,26101,6.24953609148396,-2.72925211403109,91696,21.9553833739977,0.77495384547354
"05162","Rhein-Kreis Neuss",457077,45.2756407458201,24651,6.32016962493302,-2.75330984411702,89279,22.8898796780818,0.530711610486891
"05166","Viersen",297857,46.0772169947224,15722,6.02548625083836,-3.66191607284244,58031,22.2404905624221,1.22453058681058
"05170","Wesel",457918,46.3210083972879,24242,5.95679224698008,-2.96684118673647,92075,22.6248513382019,0.933410962073882
"05314","Bonn (Stadt)",323336,42.4582265552904,24058,9.22954159201728,3.65716910522974,63176,24.2366580604075,-1.91024069242296
"05315","Köln (Stadt)",1024621,42.511221591529,65604,7.95718905176952,7.07650606079064,224997,27.2901601286657,-1.94193845315174
"05316","Leverkusen (Stadt)",168581,44.4473339574095,9659,7.06930243791763,-0.306122448979592,31089,22.7536539488996,-0.284641276231912
"05334","Städteregion Aachen",582410,43.5213357423897,43473,9.11181163095832,2.67213548936658,108029,22.642557419106,-0.967625163290681
"05358","Düren",279285,44.643868249595,15640,6.47254548163353,-2.00293013827844,56337,23.3148206393087,1.00299548222353
"05362","Rhein-Erft-Kreis",477988,44.6191395386027,26553,6.57416829454888,-1.74776030017478,94158,23.3122637094917,0.983219622782286
"05366","Euskirchen",202609,45.3379617689838,11473,6.30339591128106,-2.55201874052639,41760,22.9434161296171,1.36679511247242
